City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
259,Dwarka,IN,2022-02-10 17:16:44,22.2394,68.9678,71.71,50,5,10.98,clear sky
260,Quesnel,CA,2022-02-10 17:16:44,52.9999,-122.5029,34.3,86,20,4.61,few clouds
261,Turtas,RU,2022-02-10 17:16:45,58.9417,69.1325,1.08,92,9,7.72,clear sky
262,Leo,BF,2022-02-10 17:16:45,11.1,-2.1,96.08,7,0,9.51,clear sky
263,Hovd,MN,2022-02-10 17:16:45,48.0056,91.6419,-6.43,98,98,2.17,overcast clouds
264,Kavieng,PG,2022-02-10 17:16:46,-2.5744,150.7967,80.76,80,96,7.83,light rain
265,Moquegua,PE,2022-02-10 17:16:46,-17.1956,-70.9353,75.0,31,92,10.49,overcast clouds
266,Dunedin,NZ,2022-02-10 17:16:46,-45.8742,170.5036,58.68,95,97,3.87,overcast clouds
267,Mosquera,CO,2022-02-10 17:16:47,4.7059,-74.2302,68.09,52,40,6.91,scattered clouds
268,Goure,NE,2022-02-10 17:16:47,13.9835,10.2704,81.01,8,59,10.36,broken clouds
269,San Jose,US,2022-02-10 17:16:35,37.3394,-121.895,68.59,52,20,4.0,few clouds
270,Kayes,ML,2022-02-10 17:16:48,14.0,-11.0,96.42,6,0,12.26,clear sky
271,Manzanillo,CU,2022-02-10 17:16:48,20.3433,-77.1167,85.5,50,0,4.7,clear sky
272,Laguna,US,2022-02-10 17:16:48,38.421,-121.4238,66.49,78,0,9.22,clear sky
273,Prince Rupert,CA,2022-02-10 17:16:48,54.3161,-130.3201,41.09,81,100,12.66,overcast clouds
274,Kahului,US,2022-02-10 17:16:49,20.8947,-156.47,70.84,78,0,9.22,clear sky
275,Tarskoye,RU,2022-02-10 17:16:49,42.967,44.7711,28.65,90,90,3.11,overcast clouds
276,General Roca,AR,2022-02-10 17:16:49,-39.0333,-67.5833,79.2,20,100,14.47,overcast clouds
277,Asyut,EG,2022-02-10 17:17:50,27.181,31.1837,55.74,46,5,11.03,clear sky
278,Xinqing,CN,2022-02-10 17:17:50,48.2333,129.5,0.01,99,100,2.1,overcast clouds
279,Boueni,YT,2022-02-10 17:17:50,-12.9025,45.0761,76.98,80,100,14.38,overcast clouds
280,Batagay,RU,2022-02-10 17:17:51,67.6333,134.6333,-35.19,99,85,2.3,overcast clouds
281,Tumut,AU,2022-02-10 17:17:51,-35.3,148.2167,60.96,88,0,4.0,clear sky
282,San Patricio,US,2022-02-10 17:17:51,28.017,-97.5169,68.07,50,96,3.4,overcast clouds
283,Houma,US,2022-02-10 17:17:52,29.5958,-90.7195,66.0,43,0,1.99,clear sky
284,Kruisfontein,ZA,2022-02-10 17:17:52,-34.0033,24.7314,65.91,77,70,10.92,broken clouds
285,Sunrise Manor,US,2022-02-10 17:17:52,36.2111,-115.0731,65.75,31,0,16.11,clear sky
286,Russell,US,2022-02-10 17:17:53,32.3502,-85.1999,65.37,37,0,0.0,clear sky
287,Chala,TZ,2022-02-10 17:17:53,-7.5833,31.2667,58.78,97,99,2.66,light rain
288,Upernavik,GL,2022-02-10 17:15:33,72.7868,-56.1549,-8.25,93,100,4.0,overcast clouds
289,Maraba,BR,2022-02-10 17:17:53,-5.3686,-49.1178,86.18,70,40,6.91,scattered clouds
290,Naze,JP,2022-02-10 17:17:54,28.3667,129.4833,55.54,67,79,11.41,broken clouds
291,Chardara,KZ,2022-02-10 17:17:54,41.2547,67.9692,48.04,44,100,9.46,overcast clouds
292,Richards Bay,ZA,2022-02-10 17:17:54,-28.783,32.0377,75.06,87,1,8.86,light rain
293,Broome,US,2022-02-10 17:17:55,42.2506,-75.833,42.67,57,75,17.27,broken clouds
294,Grindavik,IS,2022-02-10 17:17:55,63.8424,-22.4338,32.47,80,75,18.41,light snow
295,Fare,PF,2022-02-10 17:17:55,-16.7,-151.0167,80.33,76,59,11.77,light rain
296,Kaka,TM,2022-02-10 17:17:56,37.3482,59.6143,56.03,28,89,4.0,overcast clouds
297,Esperance,AU,2022-02-10 17:13:00,-33.8667,121.9,72.93,53,64,23.4,broken clouds
298,Progreso,MX,2022-02-10 17:17:56,21.2833,-89.6667,79.11,63,5,4.85,clear sky
299,Tateyama,JP,2022-02-10 17:17:57,34.9833,139.8667,37.02,98,100,30.89,overcast clouds
300,Libreville,GA,2022-02-10 17:13:49,0.3925,9.4537,82.42,73,87,7.81,overcast clouds
301,Porto Santo,PT,2022-02-10 17:17:57,33.072,-16.3415,66.58,88,20,3.44,few clouds
302,Baiyin,CN,2022-02-10 17:17:57,36.5583,104.2081,25.68,65,100,3.47,overcast clouds
303,La Ronge,CA,2022-02-10 17:17:58,55.1001,-105.2842,10.65,85,100,13.8,overcast clouds
304,Ostrovnoy,RU,2022-02-10 17:14:25,68.0531,39.5131,26.06,86,100,21.21,overcast clouds
305,Butembo,CD,2022-02-10 17:17:58,0.15,29.2833,65.75,56,97,3.11,overcast clouds
306,Awjilah,LY,2022-02-10 17:17:58,29.1081,21.2869,55.92,43,1,8.01,clear sky
307,Pedasi,PA,2022-02-10 17:17:59,7.5333,-80.0333,82.22,70,11,15.52,few clouds
308,Nouadhibou,MR,2022-02-10 17:17:59,20.931,-17.0347,84.18,26,75,9.22,broken clouds
309,Codrington,AU,2022-02-10 17:17:59,-38.2667,141.9667,56.68,79,4,7.72,clear sky
310,Jaisalmer,IN,2022-02-10 17:18:00,26.9147,70.9181,66.6,21,0,2.06,clear sky
311,Khudumelapye,BW,2022-02-10 17:18:00,-23.8833,24.75,83.3,33,56,5.21,broken clouds
312,Paita,PE,2022-02-10 17:18:00,-5.0892,-81.1144,84.76,58,74,8.55,broken clouds
313,Ak-Dovurak,RU,2022-02-10 17:18:01,51.1833,90.6,-16.19,94,83,1.68,broken clouds
314,Qasigiannguit,GL,2022-02-10 17:18:01,68.8193,-51.1922,-0.15,89,72,5.28,broken clouds
315,Bonito Oriental,HN,2022-02-10 17:18:01,15.7477,-85.7356,78.42,56,14,4.16,few clouds
316,Nanortalik,GL,2022-02-10 17:18:02,60.1432,-45.2371,26.58,57,77,8.21,broken clouds
317,Aklavik,CA,2022-02-10 17:18:02,68.2191,-135.0107,-17.57,69,100,5.75,light snow
318,Cabra,ES,2022-02-10 17:18:03,37.4725,-4.4421,65.64,34,19,1.01,few clouds
319,Rampura,IN,2022-02-10 17:18:03,30.25,75.2333,50.88,60,0,5.06,clear sky
320,Uruzgan,AF,2022-02-10 17:18:03,32.8333,66.0,37.99,41,1,6.73,clear sky
321,Quelimane,MZ,2022-02-10 17:18:04,-17.8786,36.8883,82.35,74,20,9.22,few clouds
322,Dukat,RU,2022-02-10 17:18:04,62.55,155.55,-26.61,78,88,3.65,overcast clouds
323,Bambanglipuro,ID,2022-02-10 17:18:04,-7.95,110.2833,78.24,84,100,4.76,heavy intensity rain
324,Inongo,CD,2022-02-10 17:18:05,-1.95,18.2667,82.35,57,90,3.62,overcast clouds
325,Tomari,RU,2022-02-10 17:18:05,47.7658,142.0683,19.35,88,100,5.44,overcast clouds
326,Acapulco,MX,2022-02-10 17:19:06,16.8634,-99.8901,84.02,54,75,3.44,broken clouds
327,Alpena,US,2022-02-10 17:19:06,45.0617,-83.4327,30.34,75,100,10.36,overcast clouds
328,Alekseyevsk,RU,2022-02-10 17:19:06,57.8406,108.3492,-18.67,100,95,2.73,overcast clouds
329,Lompoc,US,2022-02-10 17:19:07,34.6391,-120.4579,82.13,35,0,9.22,clear sky
330,Klaksvik,FO,2022-02-10 17:18:00,62.2266,-6.589,31.12,53,98,17.34,overcast clouds
331,Coihaique,CL,2022-02-10 17:19:07,-45.5752,-72.0662,59.61,36,40,10.36,scattered clouds
332,Saint-Leu,RE,2022-02-10 17:19:08,-21.15,55.2833,77.86,81,49,8.55,scattered clouds
333,Chifeng,CN,2022-02-10 17:19:08,42.2683,118.9636,22.91,52,7,6.69,clear sky
334,Gushikawa,JP,2022-02-10 17:19:08,26.3544,127.8686,60.03,72,100,3.44,overcast clouds
335,Alice Springs,AU,2022-02-10 17:19:09,-23.7,133.8833,63.95,82,0,0.0,clear sky
336,Quatre Cocos,MU,2022-02-10 17:19:09,-20.2078,57.7625,78.91,79,17,8.01,light rain
337,Dahra,DZ,2022-02-10 17:19:09,36.2546,0.8519,56.59,84,24,6.15,few clouds
338,Kaitangata,NZ,2022-02-10 17:17:36,-46.2817,169.8464,55.92,97,81,3.31,broken clouds
339,Taoudenni,ML,2022-02-10 17:19:10,22.6783,-3.9836,76.51,12,20,17.47,few clouds
340,Oum Hadjer,TD,2022-02-10 17:19:10,13.2954,19.6966,80.24,10,0,9.31,clear sky
341,Popondetta,PG,2022-02-10 17:19:10,-8.7537,148.2534,74.1,98,100,2.21,overcast clouds
342,Lashio,MM,2022-02-10 17:19:11,22.9333,97.75,50.97,63,2,1.45,clear sky
343,Mnogovershinnyy,RU,2022-02-10 17:19:11,53.9353,139.9242,6.93,96,100,2.57,overcast clouds
344,Rochester,US,2022-02-10 17:19:10,43.1548,-77.6156,39.97,81,100,21.85,overcast clouds
345,Saint-Francois,FR,2022-02-10 17:19:12,46.4154,3.9054,49.68,75,30,4.61,scattered clouds
346,Puerto Escondido,MX,2022-02-10 17:19:12,15.85,-97.0667,85.03,70,0,4.61,clear sky
347,Puerto Leguizamo,CO,2022-02-10 17:19:12,-0.1934,-74.7819,89.85,48,96,3.31,overcast clouds
348,Severomuysk,RU,2022-02-10 17:19:12,56.1481,113.4267,-23.69,98,95,4.27,overcast clouds
349,Sokna,NO,2022-02-10 17:19:13,60.24,9.9235,35.67,93,56,3.96,broken clouds
350,Juneau,US,2022-02-10 17:19:13,58.3019,-134.4197,35.6,84,75,14.97,light rain
351,Puerto Quijarro,BO,2022-02-10 17:19:13,-17.7833,-57.7667,97.25,30,100,3.15,overcast clouds
352,Vestmanna,FO,2022-02-10 17:16:45,62.1564,-7.1664,29.32,59,75,12.66,broken clouds
353,Inirida,CO,2022-02-10 17:19:14,3.8653,-67.9239,90.82,52,97,1.54,overcast clouds
354,Banyo,CM,2022-02-10 17:19:14,6.75,11.8167,82.18,15,5,3.31,clear sky
355,Kushmurun,KZ,2022-02-10 17:19:15,52.4503,64.6311,4.48,93,85,7.67,overcast clouds
356,Ancud,CL,2022-02-10 17:16:43,-41.8697,-73.8203,65.43,44,4,10.22,clear sky
357,Agapovka,RU,2022-02-10 17:19:15,53.2973,59.1348,4.21,95,100,6.22,overcast clouds
358,Longyearbyen,SJ,2022-02-10 17:19:15,78.2186,15.6401,24.64,74,75,12.66,broken clouds
359,Kamaishi,JP,2022-02-10 17:19:16,39.2667,141.8833,32.67,85,100,8.43,light snow
360,Hays,US,2022-02-10 17:18:02,30.0502,-98.0336,67.08,42,86,6.73,overcast clouds
361,Calvinia,ZA,2022-02-10 17:19:16,-31.4707,19.776,77.29,42,0,14.14,clear sky
362,Tomohon,ID,2022-02-10 17:19:16,1.3346,124.8392,68.94,94,57,1.61,moderate rain
363,Oda,JP,2022-02-10 17:19:17,35.1833,132.5,40.77,73,56,5.26,light rain
364,Sibi,PK,2022-02-10 17:19:17,29.5448,67.8764,63.97,19,0,0.25,clear sky
365,Penzance,GB,2022-02-10 17:19:17,50.1186,-5.5371,48.27,65,20,17.27,few clouds
366,Tete,MZ,2022-02-10 17:19:18,-16.1564,33.5867,87.89,51,40,4.61,scattered clouds
367,Sibu,MY,2022-02-10 17:19:18,2.3,111.8167,77.31,94,40,2.3,moderate rain
368,Beloyarskiy,RU,2022-02-10 17:19:19,63.7119,66.6722,10.47,89,89,10.71,overcast clouds
369,Durania,CO,2022-02-10 17:19:19,7.7131,-72.6576,74.32,51,65,5.5,broken clouds
370,Hirara,JP,2022-02-10 17:19:19,24.8,125.2833,63.99,77,100,18.81,overcast clouds
371,Nicoya,CR,2022-02-10 17:19:20,10.1483,-85.452,90.95,34,41,11.72,scattered clouds
372,Bin Qirdan,TN,2022-02-10 17:20:20,33.1378,11.2197,55.94,58,0,11.05,clear sky
373,Inta,RU,2022-02-10 17:20:20,66.0317,60.1659,15.06,77,100,11.5,overcast clouds
374,Lake Wales,US,2022-02-10 17:20:21,27.9014,-81.5859,68.77,43,0,6.91,clear sky
375,Nome,US,2022-02-10 17:20:21,64.5011,-165.4064,-20.13,76,0,0.0,clear sky
376,Conway,US,2022-02-10 17:20:21,35.0887,-92.4421,60.1,42,0,1.99,clear sky
377,Korla,CN,2022-02-10 17:20:21,41.7597,86.1469,27.97,48,79,2.08,broken clouds
378,Mahebourg,MU,2022-02-10 17:20:22,-20.4081,57.7,79.09,83,75,3.44,broken clouds
379,Greece,US,2022-02-10 17:20:22,43.2098,-77.6931,39.22,82,100,21.85,overcast clouds
380,Aljezur,PT,2022-02-10 17:20:22,37.3191,-8.8033,60.62,68,100,7.09,overcast clouds
381,Sistranda,NO,2022-02-10 17:20:23,63.7256,8.834,32.9,67,100,26.53,snow
382,Stanislav,UA,2022-02-10 17:20:23,46.5691,32.1478,40.39,84,90,9.84,overcast clouds
383,Zigong,CN,2022-02-10 17:20:23,29.3416,104.7769,47.12,67,100,3.24,overcast clouds
384,Moose Factory,CA,2022-02-10 17:20:24,51.2585,-80.6094,3.2,72,100,14.97,haze
385,Wanning,CN,2022-02-10 17:20:24,18.8003,110.3967,69.6,93,25,5.64,scattered clouds
386,Humaita,BR,2022-02-10 17:20:24,-7.5061,-63.0208,90.82,53,98,2.48,overcast clouds
387,Caravelas,BR,2022-02-10 17:20:25,-17.7125,-39.2481,86.23,57,25,11.16,scattered clouds
388,Skjervoy,NO,2022-02-10 17:20:25,70.0311,20.9714,26.78,68,98,15.05,light snow
389,Talcahuano,CL,2022-02-10 17:20:25,-36.7167,-73.1167,71.28,49,0,13.8,clear sky
390,Marsa Matruh,EG,2022-02-10 17:20:26,31.3525,27.2453,56.23,58,39,23.42,scattered clouds
391,Noumea,NC,2022-02-10 17:20:26,-22.2763,166.4572,81.0,99,100,33.11,moderate rain
392,Moree,AU,2022-02-10 17:20:26,-29.4667,149.85,66.22,63,1,8.05,clear sky
393,Yulara,AU,2022-02-10 17:20:27,-25.2406,130.9889,75.04,43,0,8.05,clear sky
394,Nalbari,IN,2022-02-10 17:20:27,26.4456,91.4354,58.98,78,32,8.77,scattered clouds
395,Luganville,VU,2022-02-10 17:20:27,-15.5333,167.1667,77.68,84,100,4.85,overcast clouds
396,Coquimbo,CL,2022-02-10 17:18:12,-29.9533,-71.3436,67.73,72,100,8.05,overcast clouds
397,Benton Harbor,US,2022-02-10 17:20:28,42.1167,-86.4542,31.87,71,100,14.97,overcast clouds
398,Sao Borja,BR,2022-02-10 17:20:28,-28.6606,-56.0044,100.94,14,0,6.4,clear sky
399,Hamirpur,IN,2022-02-10 17:20:29,25.95,80.15,56.46,58,0,6.6,clear sky
400,Babu,CN,2022-02-10 17:20:29,24.4167,111.5167,47.91,95,100,2.64,overcast clouds
401,Tourlaville,FR,2022-02-10 17:20:29,49.6383,-1.5664,45.12,70,75,8.05,broken clouds
402,Shache,CN,2022-02-10 17:20:30,38.4167,77.2406,36.68,34,30,6.67,scattered clouds
403,Shenjiamen,CN,2022-02-10 17:20:30,29.9576,122.298,44.78,71,92,7.11,light rain
404,Sobolevo,RU,2022-02-10 17:20:30,54.4299,31.8996,33.01,80,100,13.0,overcast clouds
405,Provost,CA,2022-02-10 17:20:30,52.3501,-110.2683,42.22,67,48,26.64,scattered clouds
406,Basoko,CD,2022-02-10 17:20:31,1.2391,23.616,85.96,39,96,3.24,overcast clouds
407,Dongsheng,CN,2022-02-10 17:20:31,39.8161,109.9776,24.57,41,100,4.59,overcast clouds
408,Yamada,JP,2022-02-10 17:20:31,39.4667,141.95,32.41,83,100,6.85,snow
409,Iskateley,RU,2022-02-10 17:20:32,67.6803,53.1512,23.29,89,100,21.92,overcast clouds
410,San Miguel,SV,2022-02-10 17:20:32,13.4833,-88.1833,92.48,31,6,2.28,clear sky
411,Da Nang,VN,2022-02-10 17:20:33,16.0678,108.2208,73.38,94,40,3.44,scattered clouds
412,Tandil,AR,2022-02-10 17:20:07,-37.3217,-59.1332,79.72,46,1,14.03,clear sky
413,Solnechnyy,RU,2022-02-10 17:20:33,50.7214,136.6319,-1.68,96,94,3.51,overcast clouds
414,Xichang,CN,2022-02-10 17:20:33,27.8964,102.2634,42.4,72,0,2.66,clear sky
415,Saldanha,ZA,2022-02-10 17:20:34,-33.0117,17.9442,71.65,75,5,12.95,clear sky
416,Makakilo City,US,2022-02-10 17:19:54,21.3469,-158.0858,71.92,80,0,5.75,clear sky
417,Freeport,US,2022-02-10 17:21:34,40.6576,-73.5832,54.32,57,0,13.8,clear sky
418,Cabedelo,BR,2022-02-10 17:21:34,-6.9811,-34.8339,88.47,56,35,11.23,scattered clouds
419,Tupik,RU,2022-02-10 17:21:35,54.4253,119.9327,-9.4,98,100,2.19,overcast clouds
420,Aksarka,RU,2022-02-10 17:21:35,66.5606,67.7975,13.42,92,100,18.84,overcast clouds
421,Timizart,DZ,2022-02-10 17:21:36,36.8,4.2667,53.28,71,1,3.6,clear sky
422,Rayong,TH,2022-02-10 17:21:36,12.8333,101.4333,83.71,99,46,3.27,scattered clouds
423,Micheweni,TZ,2022-02-10 17:21:36,-4.9667,39.8333,80.64,77,95,13.6,overcast clouds
424,Guayaramerin,BO,2022-02-10 17:21:37,-10.8368,-65.3614,87.85,62,40,8.05,scattered clouds
425,Cidreira,BR,2022-02-10 17:21:37,-30.1811,-50.2056,76.77,69,0,15.52,clear sky
426,Geraldton,AU,2022-02-10 17:21:37,-28.7667,114.6,68.41,88,0,0.0,clear sky
427,Dicabisagan,PH,2022-02-10 17:21:37,17.0818,122.4157,73.72,88,46,3.38,scattered clouds
428,Neftegorsk,RU,2022-02-10 17:21:38,52.802,51.166,26.01,95,100,11.43,light snow
429,Batouri,CM,2022-02-10 17:21:38,4.4333,14.3667,87.01,16,67,3.02,broken clouds
430,Grand-Santi,GF,2022-02-10 17:21:38,4.25,-54.3833,83.39,72,89,4.34,overcast clouds
431,Koumac,NC,2022-02-10 17:21:39,-20.5667,164.2833,79.52,90,100,20.58,overcast clouds
432,Luderitz,NA,2022-02-10 17:21:39,-26.6481,15.1594,77.04,48,2,25.08,clear sky
433,Wolkersdorf,AT,2022-02-10 17:21:39,48.3833,16.5167,54.1,52,72,8.01,broken clouds
434,Boa Vista,BR,2022-02-10 17:21:40,2.8197,-60.6733,93.18,40,40,10.36,scattered clouds
435,Erenhot,CN,2022-02-10 17:21:40,43.6475,111.9767,2.39,94,35,2.15,scattered clouds
436,Karakol,KG,2022-02-10 17:21:40,42.4907,78.3936,15.96,65,99,6.93,overcast clouds
437,Jalu,LY,2022-02-10 17:21:41,29.0331,21.5482,56.14,43,2,7.27,clear sky
438,Constantine,DZ,2022-02-10 17:21:41,36.365,6.6147,54.81,43,0,4.61,clear sky
439,Port Moresby,PG,2022-02-10 17:21:41,-9.4431,147.1797,75.85,84,82,10.56,broken clouds
440,Raton,US,2022-02-10 17:17:26,36.9034,-104.4391,46.58,51,36,6.6,scattered clouds
441,Faanui,PF,2022-02-10 17:21:42,-16.4833,-151.75,80.98,74,87,11.27,overcast clouds
442,Debre Zeyit,ET,2022-02-10 17:21:42,8.75,38.9833,68.07,35,21,13.4,few clouds
443,West Wendover,US,2022-02-10 17:21:42,40.7391,-114.0733,42.31,64,21,1.01,few clouds
444,Arlit,NE,2022-02-10 17:21:43,18.7369,7.3853,79.72,7,0,5.32,clear sky
445,Talnakh,RU,2022-02-10 17:18:09,69.4865,88.3972,-2.79,95,93,11.03,overcast clouds
446,Monrovia,LR,2022-02-10 17:21:43,6.3005,-10.7969,89.37,70,4,12.19,clear sky
447,Ihosy,MG,2022-02-10 17:21:44,-22.4,46.1167,73.24,88,40,6.17,light rain
448,Praia Da Vitoria,PT,2022-02-10 17:21:44,38.7333,-27.0667,63.75,82,20,7.83,few clouds
449,Cap Malheureux,MU,2022-02-10 17:21:44,-19.9842,57.6142,79.29,76,26,1.01,scattered clouds
450,Dawlatabad,AF,2022-02-10 17:21:45,36.4141,64.9053,50.13,51,53,4.32,broken clouds
451,Marabba,SD,2022-02-10 17:21:45,12.35,32.1833,84.56,16,3,11.21,clear sky
452,Zyryanka,RU,2022-02-10 17:21:45,65.75,150.85,-38.25,97,70,5.64,broken clouds
453,Abu Kamal,SY,2022-02-10 17:21:46,34.4506,40.9171,54.91,52,69,2.95,broken clouds
454,Mehamn,NO,2022-02-10 17:21:46,71.0357,27.8492,24.98,79,0,12.66,clear sky
455,Turukhansk,RU,2022-02-10 17:21:46,65.8167,87.9833,-23.8,98,21,4.27,few clouds
456,Takestan,IR,2022-02-10 17:21:47,36.0696,49.6959,48.33,47,97,7.09,overcast clouds
457,Sao Miguel Do Araguaia,BR,2022-02-10 17:21:47,-13.275,-50.1628,74.35,86,100,3.38,overcast clouds
458,Namibe,AO,2022-02-10 17:21:47,-15.1961,12.1522,75.99,68,100,7.72,overcast clouds
459,Nabire,ID,2022-02-10 17:21:47,-3.3667,135.4833,75.85,91,100,1.99,overcast clouds
460,Muroto,JP,2022-02-10 17:21:48,33.2833,134.15,47.07,63,1,5.75,clear sky
461,Viedma,AR,2022-02-10 17:20:28,-40.8135,-62.9967,67.01,41,89,21.9,overcast clouds
462,Imbituba,BR,2022-02-10 17:21:48,-28.24,-48.6703,82.29,64,6,14.54,clear sky
463,Espinosa,BR,2022-02-10 17:22:49,-14.9261,-42.8192,88.29,47,40,4.12,scattered clouds
464,Shenzhen,CN,2022-02-10 17:17:53,22.5455,114.0683,64.35,95,95,6.04,overcast clouds
465,North Bend,US,2022-02-10 17:20:05,43.4065,-124.2243,53.08,100,0,5.75,mist
466,Rocha,UY,2022-02-10 17:22:49,-34.4833,-54.3333,83.43,37,0,11.07,clear sky
467,Clyde River,CA,2022-02-10 17:19:19,70.4692,-68.5914,-16.37,69,100,0.0,overcast clouds
468,Nouakchott,MR,2022-02-10 17:20:03,18.0858,-15.9785,85.37,17,71,18.79,broken clouds
469,Iquique,CL,2022-02-10 17:22:49,-20.2208,-70.1431,75.24,64,4,5.7,clear sky
470,Laem Sing,TH,2022-02-10 17:22:50,12.4816,102.0738,84.15,100,72,4.92,broken clouds
471,Sedniv,UA,2022-02-10 17:22:50,51.6447,31.565,31.57,97,45,6.49,scattered clouds
472,Baykit,RU,2022-02-10 17:22:51,61.67,96.37,-16.69,98,14,3.04,few clouds
473,Plouzane,FR,2022-02-10 17:22:51,48.3833,-4.6167,47.08,84,40,8.05,scattered clouds
474,Champerico,GT,2022-02-10 17:19:22,14.3,-91.9167,89.76,58,0,6.15,clear sky
475,Rio Grande,BR,2022-02-10 17:22:51,-32.035,-52.0986,81.95,58,12,13.35,few clouds
476,Pudozh,RU,2022-02-10 17:22:52,61.8099,36.5345,22.95,97,81,7.14,broken clouds
477,Yantal,RU,2022-02-10 17:22:52,56.8471,105.2542,-24.47,100,61,2.55,broken clouds
478,Yumen,CN,2022-02-10 17:22:52,40.2833,97.2,23.86,44,64,8.05,broken clouds
479,Cardoso,BR,2022-02-10 17:22:53,-20.0819,-49.9142,80.78,70,99,4.38,overcast clouds
480,Taltal,CL,2022-02-10 17:22:53,-25.4,-70.4833,69.13,70,5,7.52,clear sky
481,Kaeo,NZ,2022-02-10 17:22:53,-35.1,173.7833,74.32,98,93,7.49,overcast clouds
482,Chaiyaphum,TH,2022-02-10 17:22:53,15.75,102.0,87.93,44,32,1.16,scattered clouds
483,Bandarbeyla,SO,2022-02-10 17:22:54,9.4942,50.8122,74.3,61,17,21.52,few clouds
484,Zaliztsi,UA,2022-02-10 17:22:54,49.7919,25.373,34.77,92,57,8.72,broken clouds
485,Charters Towers,AU,2022-02-10 17:22:54,-20.1,146.2667,73.15,82,55,9.13,broken clouds
486,Palmer,US,2022-02-10 17:22:55,42.1584,-72.3287,51.48,67,75,10.36,broken clouds
487,Aracaju,BR,2022-02-10 17:22:55,-10.9111,-37.0717,87.75,62,20,17.27,few clouds
488,Bud,US,2022-02-10 17:22:55,39.447,-86.1758,38.43,76,7,12.75,clear sky
489,Xinzhou,CN,2022-02-10 17:22:56,38.4092,112.7333,31.66,41,92,0.65,overcast clouds
490,Oriximina,BR,2022-02-10 17:22:56,-1.7656,-55.8661,82.04,80,65,1.43,broken clouds
491,Gazanjyk,TM,2022-02-10 17:22:57,39.2446,55.5154,56.41,40,100,4.63,overcast clouds
492,Lavrentiya,RU,2022-02-10 17:22:57,65.5833,-171.0,-29.97,96,50,4.34,scattered clouds
493,Kawalu,ID,2022-02-10 17:21:43,-7.3817,108.2082,73.45,93,100,2.15,heavy intensity rain
494,Saint-Augustin,CA,2022-02-10 17:22:57,51.226,-58.6502,23.5,88,100,5.44,overcast clouds
495,Matay,EG,2022-02-10 17:20:07,28.419,30.7792,58.26,41,87,12.24,overcast clouds
496,Yonibana,SL,2022-02-10 17:22:58,8.4447,-12.245,102.9,11,3,2.71,clear sky
497,Belomorsk,RU,2022-02-10 17:22:58,64.5232,34.7668,25.3,91,99,9.17,overcast clouds
498,Tangshan,CN,2022-02-10 17:22:59,39.6333,118.1833,34.02,52,100,4.56,overcast clouds
499,Ulcinj,ME,2022-02-10 17:22:59,41.9294,19.2244,50.22,68,4,0.83,clear sky
500,Riberalta,BO,2022-02-10 17:22:59,-10.9833,-66.1,86.2,70,75,6.91,broken clouds
501,Acandi,CO,2022-02-10 17:23:00,8.5063,-77.2778,82.38,77,67,6.17,broken clouds
502,Tchibanga,GA,2022-02-10 17:23:00,-2.85,11.0333,76.33,91,82,4.05,light rain
503,Ambatofinandrahana,MG,2022-02-10 17:23:00,-20.55,46.8,65.23,92,54,5.23,light rain
504,Manado,ID,2022-02-10 17:23:00,1.487,124.8455,77.77,94,40,1.14,moderate rain
505,Makokou,GA,2022-02-10 17:23:01,0.5738,12.8642,83.68,48,100,4.09,overcast clouds
506,Austin,US,2022-02-10 17:19:06,30.2672,-97.7431,69.31,44,0,6.91,clear sky
507,Margate,GB,2022-02-10 17:24:01,51.3813,1.3862,44.46,71,100,1.01,overcast clouds
508,Rioja,AR,2022-02-10 17:24:02,-29.4111,-66.8507,89.83,30,0,6.89,clear sky
509,Port Augusta,AU,2022-02-10 17:19:18,-32.5,137.7667,60.71,61,0,11.14,clear sky
510,Xuddur,SO,2022-02-10 17:24:02,4.1213,43.8894,81.93,26,26,10.09,scattered clouds
511,Flinders,AU,2022-02-10 17:21:25,-34.5833,150.8552,70.18,87,97,11.01,overcast clouds
512,Beisfjord,NO,2022-02-10 17:24:03,68.3751,17.5988,33.04,96,100,7.76,light snow
513,Bubaque,GW,2022-02-10 17:24:03,11.2833,-15.8333,79.66,70,3,13.02,clear sky
514,Buraydah,SA,2022-02-10 17:24:03,26.326,43.975,72.05,31,45,8.32,scattered clouds
515,Shimoda,JP,2022-02-10 17:24:04,34.6667,138.95,38.1,89,99,10.8,overcast clouds
516,Wajima,JP,2022-02-10 17:24:04,37.4,136.9,40.01,64,98,10.94,light rain
517,Hasaki,JP,2022-02-10 17:24:04,35.7333,140.8333,34.2,83,100,30.65,snow
518,Sioux Lookout,CA,2022-02-10 17:23:11,50.1001,-91.917,10.78,78,100,11.5,overcast clouds
519,Marsh Harbour,BS,2022-02-10 17:24:05,26.5412,-77.0636,72.84,77,100,14.16,overcast clouds
520,Bar Harbor,US,2022-02-10 17:24:05,44.3876,-68.2039,44.91,83,100,16.11,overcast clouds
521,Catuday,PH,2022-02-10 17:24:05,16.2923,119.8062,77.65,71,4,12.03,clear sky
522,Ishimbay,RU,2022-02-10 17:24:06,53.4545,56.0415,20.35,92,100,16.69,snow
523,Faya,SA,2022-02-10 17:24:06,18.3851,42.4509,60.91,68,5,4.79,clear sky
